state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,class
9.0,131.0,408,3157.0,0,0,0.0,136.8,84.0,23.26,179.4,81.0,15.25,235.2,151.0,10.58,5.0,3.0,1.35,2,0
40.0,89.0,415,3971.0,0,0,0.0,159.4,126.0,27.1,207.0,108.0,17.6,141.6,121.0,6.37,11.1,4.0,3.0,1,0
14.0,71.0,415,4309.0,0,0,0.0,112.1,122.0,19.06,157.9,86.0,13.42,271.6,104.0,12.22,11.1,5.0,3.0,0,0
29.0,166.0,415,1669.0,0,0,0.0,238.6,117.0,40.56,242.8,73.0,20.64,203.3,130.0,9.15,10.0,8.0,2.7,4,0
0.0,146.0,510,4062.0,1,0,0.0,163.5,85.0,27.8,224.8,149.0,19.11,253.1,116.0,11.39,9.8,4.0,2.65,1,0
42.0,90.0,408,3753.0,1,0,0.0,127.2,94.0,21.62,221.1,108.0,18.79,110.7,106.0,4.98,11.2,3.0,3.02,2,0
32.0,59.0,408,3859.0,0,0,0.0,145.8,95.0,24.79,228.3,81.0,19.41,247.5,87.0,11.14,9.6,5.0,2.59,0,0
33.0,25.0,415,2367.0,0,0,0.0,250.1,108.0,42.52,221.9,97.0,18.86,208.5,84.0,9.38,11.1,3.0,3.0,2,0
44.0,124.0,510,514.0,0,0,0.0,234.2,110.0,39.81,199.0,121.0,16.92,246.4,135.0,11.09,7.1,4.0,1.92,0,0
49.0,105.0,510,520.0,0,0,0.0,101.5,83.0,17.26,193.8,83.0,16.47,214.3,113.0,9.64,11.7,4.0,3.16,3,0
14.0,143.0,415,2817.0,0,1,26.0,119.6,133.0,20.33,247.0,136.0,21.0,227.3,54.0,10.23,13.0,3.0,3.51,1,0
23.0,162.0,408,3841.0,0,0,0.0,221.9,66.0,37.72,112.7,109.0,9.58,176.5,141.0,7.94,10.7,6.0,2.89,1,0
11.0,56.0,415,4570.0,0,0,0.0,158.2,85.0,26.89,197.9,91.0,16.82,159.9,133.0,7.2,7.7,7.0,2.08,1,0
7.0,105.0,510,4020.0,0,0,0.0,193.2,139.0,32.84,260.3,104.0,22.13,226.4,133.0,10.19,7.8,2.0,2.11,1,0
13.0,73.0,510,4416.0,0,1,33.0,217.7,108.0,37.01,245.7,106.0,20.88,242.9,100.0,10.93,8.8,6.0,2.38,1,0
27.0,54.0,408,2423.0,0,0,0.0,199.8,94.0,33.97,308.0,112.0,26.18,162.6,99.0,7.32,10.1,4.0,2.73,0,0
1.0,98.0,510,4371.0,0,0,0.0,171.9,77.0,29.22,235.3,90.0,20.0,140.3,125.0,6.31,14.6,4.0,3.94,2,0
37.0,100.0,415,3180.0,0,1,31.0,67.7,67.0,11.51,147.1,116.0,12.5,288.3,103.0,12.97,12.3,2.0,3.32,6,1
14.0,107.0,408,1415.0,0,0,0.0,228.2,90.0,38.79,214.2,123.0,18.21,183.1,79.0,8.24,10.5,4.0,2.84,4,0
49.0,167.0,510,4521.0,0,0,0.0,191.5,93.0,32.56,163.8,76.0,13.92,189.1,103.0,8.51,14.1,9.0,3.81,1,0
23.0,49.0,415,674.0,0,0,0.0,171.5,86.0,29.16,188.8,85.0,16.05,155.1,82.0,6.98,8.5,2.0,2.3,2,0
18.0,34.0,408,1246.0,0,0,0.0,151.1,92.0,25.69,211.7,86.0,17.99,205.8,72.0,9.26,9.8,4.0,2.65,0,0
46.0,109.0,415,3119.0,0,0,0.0,134.3,99.0,22.83,203.9,103.0,17.33,297.7,91.0,13.4,7.6,2.0,2.05,3,0
14.0,109.0,510,1042.0,0,0,0.0,117.8,64.0,20.03,216.2,84.0,18.38,148.4,59.0,6.68,10.9,5.0,2.94,1,0
16.0,39.0,408,1337.0,0,0,0.0,181.2,71.0,30.8,344.9,108.0,29.32,213.6,145.0,9.61,12.1,2.0,3.27,3,0
44.0,90.0,415,2373.0,0,0,0.0,152.3,91.0,25.89,165.0,120.0,14.03,294.3,73.0,13.24,9.0,3.0,2.43,2,0
17.0,114.0,408,1862.0,0,0,0.0,204.4,91.0,34.75,239.6,136.0,20.37,235.0,64.0,10.58,11.5,3.0,3.11,2,0
26.0,113.0,415,2188.0,0,0,0.0,283.9,98.0,48.26,137.1,91.0,11.65,159.0,110.0,7.15,11.3,5.0,3.05,2,0
19.0,19.0,415,1987.0,0,1,29.0,142.7,94.0,24.26,129.9,60.0,11.04,165.3,65.0,7.44,10.0,4.0,2.7,0,0
31.0,94.0,415,4838.0,0,0,0.0,145.4,92.0,24.72,172.8,103.0,14.69,183.9,43.0,8.28,9.3,3.0,2.51,2,0
50.0,69.0,415,787.0,0,0,0.0,211.7,94.0,35.99,236.1,124.0,20.07,252.7,90.0,11.37,7.2,2.0,1.94,4,0
46.0,90.0,415,3732.0,0,0,0.0,192.6,129.0,32.74,191.6,100.0,16.29,203.1,105.0,9.14,11.4,2.0,3.08,3,0
1.0,48.0,408,2605.0,0,0,0.0,52.0,60.0,8.84,132.0,79.0,11.22,185.8,85.0,8.36,12.3,2.0,3.32,2,0
8.0,122.0,415,1401.0,0,1,30.0,237.7,94.0,40.41,154.7,91.0,13.15,223.1,98.0,10.04,9.5,3.0,2.57,1,0
49.0,123.0,408,3129.0,0,1,31.0,203.6,108.0,34.61,156.9,112.0,13.34,236.2,114.0,10.63,12.0,5.0,3.24,1,0
12.0,81.0,510,2080.0,0,0,0.0,192.4,79.0,32.71,212.7,106.0,18.08,244.8,83.0,11.02,8.3,5.0,2.24,1,0
38.0,43.0,408,4546.0,0,0,0.0,212.5,88.0,36.13,274.1,145.0,23.3,194.6,52.0,8.76,8.6,6.0,2.32,0,0
42.0,25.0,415,521.0,0,0,0.0,114.4,114.0,19.45,201.1,97.0,17.09,238.4,121.0,10.73,11.6,4.0,3.13,3,0
30.0,170.0,415,3343.0,0,0,0.0,222.8,82.0,37.88,148.2,105.0,12.6,231.1,75.0,10.4,13.3,5.0,3.59,1,0
17.0,129.0,415,410.0,0,0,0.0,207.7,75.0,35.31,191.3,116.0,16.26,226.7,98.0,10.2,11.6,6.0,3.13,2,0
21.0,82.0,415,1928.0,0,1,23.0,249.4,117.0,42.4,195.8,100.0,16.64,162.2,94.0,7.3,12.3,2.0,3.32,1,0
23.0,132.0,510,2496.0,0,1,33.0,157.9,84.0,26.84,163.9,109.0,13.93,215.4,87.0,9.69,11.5,3.0,3.11,3,0
32.0,42.0,415,3210.0,0,0,0.0,137.9,160.0,23.44,234.9,107.0,19.97,166.6,70.0,7.5,14.3,3.0,3.86,5,1
30.0,8.0,415,4955.0,0,0,0.0,176.0,97.0,29.92,234.2,136.0,19.91,193.5,134.0,8.71,8.5,5.0,2.3,1,0
43.0,145.0,510,3849.0,0,0,0.0,158.8,120.0,27.0,352.1,145.0,29.93,177.6,140.0,7.99,6.2,6.0,1.67,2,0
1.0,131.0,415,1643.0,0,0,0.0,234.0,117.0,39.78,209.4,143.0,17.8,258.8,105.0,11.65,9.8,3.0,2.65,1,0
47.0,105.0,415,4722.0,0,0,0.0,132.3,105.0,22.49,144.5,89.0,12.28,195.5,127.0,8.8,5.4,3.0,1.46,0,0
23.0,90.0,408,2910.0,0,1,32.0,276.6,76.0,47.02,138.3,90.0,11.76,279.6,88.0,12.58,6.8,3.0,1.84,3,0
31.0,124.0,415,579.0,0,0,0.0,108.2,92.0,18.39,214.3,83.0,18.22,185.5,155.0,8.35,13.2,11.0,3.56,4,1
30.0,82.0,408,307.0,0,0,0.0,156.0,94.0,26.52,295.6,118.0,25.13,196.9,84.0,8.86,14.3,3.0,3.86,0,0
46.0,76.0,408,2296.0,0,0,0.0,208.5,124.0,35.45,173.0,117.0,14.71,221.1,95.0,9.95,9.8,3.0,2.65,0,0
30.0,98.0,415,2827.0,0,0,0.0,243.4,88.0,41.38,147.1,155.0,12.5,156.4,80.0,7.04,9.7,4.0,2.62,2,0
20.0,80.0,510,3113.0,1,0,0.0,275.4,89.0,46.82,186.7,66.0,15.87,201.3,87.0,9.06,9.4,2.0,2.54,0,1
18.0,57.0,415,2915.0,0,0,0.0,198.1,89.0,33.68,214.2,105.0,18.21,109.5,106.0,4.93,7.0,3.0,1.89,1,0
40.0,137.0,510,2136.0,0,0,0.0,109.8,112.0,18.67,223.5,88.0,19.0,247.5,96.0,11.14,17.8,2.0,4.81,1,0
2.0,87.0,510,1215.0,0,0,0.0,120.5,99.0,20.49,210.0,81.0,17.85,224.7,141.0,10.11,8.6,2.0,2.32,2,0
49.0,131.0,510,1213.0,0,0,0.0,256.6,96.0,43.62,225.2,113.0,19.14,190.2,91.0,8.56,11.1,3.0,3.0,1,1
16.0,158.0,415,1019.0,1,0,0.0,200.0,98.0,34.0,205.4,106.0,17.46,323.7,96.0,14.57,8.9,2.0,2.4,0,1
2.0,116.0,408,936.0,0,0,0.0,85.8,88.0,14.59,115.8,112.0,9.84,195.9,91.0,8.82,11.0,2.0,2.97,1,0
30.0,136.0,510,2430.0,0,1,19.0,174.0,96.0,29.58,217.2,126.0,18.46,220.3,97.0,9.91,11.4,3.0,3.08,1,0
43.0,149.0,510,1232.0,0,0,0.0,221.4,95.0,37.64,198.7,63.0,16.89,106.2,70.0,4.78,10.0,3.0,2.7,1,0
43.0,108.0,415,4670.0,0,0,0.0,133.1,52.0,22.63,256.3,103.0,21.79,247.2,118.0,11.12,11.9,3.0,3.21,3,0
38.0,25.0,415,2645.0,0,0,0.0,195.2,77.0,33.18,193.4,81.0,16.44,231.8,59.0,10.43,12.2,4.0,3.29,2,0
21.0,104.0,415,4068.0,0,0,0.0,246.4,108.0,41.89,205.5,102.0,17.47,208.1,125.0,9.36,14.1,8.0,3.81,2,0
50.0,25.0,408,3259.0,0,0,0.0,199.2,80.0,33.86,123.2,84.0,10.47,82.3,77.0,3.7,9.6,4.0,2.59,2,0
17.0,140.0,408,25.0,0,1,24.0,235.4,92.0,40.02,160.9,71.0,13.68,211.9,99.0,9.54,8.9,2.0,2.4,3,0
50.0,46.0,510,214.0,1,1,27.0,170.9,73.0,29.05,184.7,77.0,15.7,130.8,94.0,5.89,6.1,7.0,1.65,2,0
39.0,106.0,415,2306.0,0,0,0.0,155.9,90.0,26.5,198.0,101.0,16.83,189.1,95.0,8.51,8.0,2.0,2.16,2,0
18.0,81.0,415,2540.0,0,1,43.0,102.4,102.0,17.41,225.3,104.0,19.15,182.3,97.0,8.2,7.1,5.0,1.92,2,0
11.0,33.0,415,4992.0,0,0,0.0,200.5,117.0,34.09,159.9,111.0,13.59,196.2,84.0,8.83,16.3,6.0,4.4,3,0
17.0,77.0,415,150.0,0,1,32.0,192.2,101.0,32.67,165.4,84.0,14.06,230.2,129.0,10.36,8.0,6.0,2.16,1,0
8.0,87.0,415,3615.0,0,1,28.0,202.7,124.0,34.46,248.9,98.0,21.16,184.7,50.0,8.31,14.7,6.0,3.97,1,0
41.0,72.0,415,274.0,0,1,38.0,84.3,116.0,14.33,267.2,127.0,22.71,167.7,75.0,7.55,8.3,6.0,2.24,4,1
25.0,45.0,415,4871.0,0,1,18.0,168.0,127.0,28.56,155.5,76.0,13.22,152.7,127.0,6.87,11.8,5.0,3.19,0,0
48.0,41.0,408,4686.0,1,1,31.0,278.1,86.0,47.28,268.1,103.0,22.79,241.5,77.0,10.87,11.3,4.0,3.05,0,0
46.0,122.0,408,1078.0,0,0,0.0,128.3,89.0,21.81,237.7,62.0,20.2,166.6,128.0,7.5,11.2,5.0,3.02,1,0
19.0,92.0,408,458.0,0,1,21.0,227.8,107.0,38.73,156.4,70.0,13.29,259.7,72.0,11.69,12.4,3.0,3.35,0,0
37.0,65.0,408,3459.0,1,0,0.0,54.8,74.0,9.32,239.8,93.0,20.38,214.4,91.0,9.65,13.4,5.0,3.62,1,1
19.0,57.0,415,4198.0,0,1,24.0,140.2,102.0,23.83,170.1,107.0,14.46,143.7,102.0,6.47,14.0,1.0,3.78,1,0
26.0,127.0,408,792.0,0,0,0.0,271.2,110.0,46.1,213.5,80.0,18.15,201.8,102.0,9.08,13.2,4.0,3.56,0,1
0.0,121.0,415,2641.0,0,0,0.0,180.0,116.0,30.6,196.4,112.0,16.69,280.3,95.0,12.61,10.1,5.0,2.73,2,0
25.0,117.0,415,4601.0,0,0,0.0,189.8,122.0,32.27,235.6,94.0,20.03,270.8,120.0,12.19,12.7,2.0,3.43,1,0
37.0,37.0,408,2195.0,0,0,0.0,257.3,117.0,43.74,134.5,92.0,11.43,306.2,102.0,13.78,8.2,5.0,2.21,3,0
45.0,162.0,510,1099.0,0,0,0.0,103.3,93.0,17.56,210.6,87.0,17.9,187.2,118.0,8.42,11.4,6.0,3.08,1,0
3.0,193.0,415,4295.0,0,0,0.0,208.1,115.0,35.38,178.0,104.0,15.13,195.9,95.0,8.82,12.4,9.0,3.35,3,0
44.0,80.0,415,1804.0,0,0,0.0,195.1,65.0,33.17,214.0,80.0,18.19,124.4,96.0,5.6,9.2,6.0,2.48,2,0
49.0,176.0,415,4713.0,0,0,0.0,162.6,97.0,27.64,227.8,107.0,19.36,218.8,92.0,9.85,11.3,4.0,3.05,1,0
23.0,76.0,415,2590.0,0,0,0.0,168.4,74.0,28.63,161.0,83.0,13.69,147.4,117.0,6.63,8.0,4.0,2.16,1,0
3.0,89.0,510,978.0,0,1,24.0,197.8,84.0,33.63,223.2,117.0,18.97,201.7,132.0,9.08,5.7,4.0,1.54,1,0
39.0,128.0,510,2434.0,0,0,0.0,212.4,118.0,36.11,148.6,108.0,12.63,214.8,98.0,9.67,9.8,5.0,2.65,1,0
32.0,138.0,408,4864.0,0,0,0.0,63.7,114.0,10.83,212.2,132.0,18.04,247.6,114.0,11.14,8.8,4.0,2.38,0,0
11.0,90.0,408,770.0,0,0,0.0,193.8,90.0,32.95,206.6,98.0,17.56,153.3,120.0,6.9,10.1,9.0,2.73,3,0
34.0,57.0,510,960.0,0,1,25.0,144.0,81.0,24.48,187.2,112.0,15.91,158.6,122.0,7.14,8.5,6.0,2.3,3,0
32.0,177.0,408,859.0,0,1,29.0,189.0,91.0,32.13,303.1,96.0,25.76,163.6,116.0,7.36,15.7,1.0,4.24,3,0
46.0,67.0,408,577.0,0,1,33.0,127.5,126.0,21.68,296.1,129.0,25.17,200.9,91.0,9.04,13.0,3.0,3.51,1,0
22.0,98.0,415,1504.0,0,1,23.0,168.9,98.0,28.71,226.3,117.0,19.24,165.5,96.0,7.45,14.3,3.0,3.86,0,0
15.0,140.0,415,4333.0,0,0,0.0,204.7,100.0,34.8,126.8,107.0,10.78,202.8,115.0,9.13,12.1,4.0,3.27,2,0
35.0,43.0,510,679.0,0,0,0.0,203.5,125.0,34.6,116.4,92.0,9.89,184.4,118.0,8.3,13.6,5.0,3.67,1,0
17.0,133.0,415,4863.0,0,0,0.0,226.8,87.0,38.56,127.9,93.0,10.87,160.1,89.0,7.2,9.2,3.0,2.48,0,0
27.0,166.0,415,4836.0,0,1,26.0,152.1,114.0,25.86,89.3,67.0,7.59,194.6,111.0,8.76,7.5,6.0,2.03,0,0
17.0,86.0,408,2640.0,0,0,0.0,139.1,95.0,23.65,146.2,82.0,12.43,186.8,120.0,8.41,11.8,5.0,3.19,2,0
50.0,117.0,408,2699.0,0,0,0.0,150.5,121.0,25.59,345.1,132.0,29.33,183.9,97.0,8.28,8.3,2.0,2.24,0,0
45.0,86.0,415,4997.0,0,0,0.0,231.9,73.0,39.42,165.9,123.0,14.1,225.7,86.0,10.16,11.5,3.0,3.11,3,0
1.0,74.0,415,1922.0,0,0,0.0,207.1,79.0,35.21,182.0,100.0,15.47,233.7,73.0,10.52,7.4,8.0,2.0,1,0
23.0,178.0,510,2372.0,0,0,0.0,225.4,104.0,38.32,110.7,90.0,9.41,134.1,109.0,6.03,15.3,5.0,4.13,2,1
9.0,95.0,408,3384.0,0,1,45.0,116.4,115.0,19.79,283.7,123.0,24.11,285.2,103.0,12.83,12.8,4.0,3.46,1,0
4.0,85.0,415,1344.0,0,0,0.0,195.7,104.0,33.27,182.9,121.0,15.55,324.7,110.0,14.61,8.6,9.0,2.32,0,0
17.0,81.0,510,649.0,0,0,0.0,79.4,99.0,13.5,144.7,90.0,12.3,204.7,114.0,9.21,9.1,5.0,2.46,0,0
2.0,41.0,415,3185.0,0,0,0.0,102.9,114.0,17.49,107.9,119.0,9.17,277.6,99.0,12.49,11.0,4.0,2.97,6,1
46.0,217.0,510,4088.0,0,0,0.0,99.7,74.0,16.95,183.1,97.0,15.56,220.3,73.0,9.91,14.4,4.0,3.89,0,0
20.0,79.0,415,3630.0,0,0,0.0,213.4,107.0,36.28,176.2,82.0,14.98,180.1,125.0,8.1,7.9,4.0,2.13,0,0
6.0,15.0,415,3641.0,0,0,0.0,185.1,103.0,31.47,193.8,148.0,16.47,305.2,79.0,13.73,13.2,6.0,3.56,5,0
22.0,96.0,415,3473.0,0,0,0.0,166.5,101.0,28.31,78.3,108.0,6.66,221.9,112.0,9.99,11.5,10.0,3.11,3,0
38.0,140.0,415,4219.0,0,0,0.0,220.1,100.0,37.42,182.2,112.0,15.49,250.3,98.0,11.26,11.6,8.0,3.13,1,0
5.0,102.0,415,505.0,1,0,0.0,78.4,117.0,13.33,214.7,113.0,18.25,119.5,75.0,5.38,7.2,5.0,1.94,0,0
4.0,67.0,510,2076.0,0,0,0.0,102.8,93.0,17.48,137.8,91.0,11.71,158.9,110.0,7.15,8.9,5.0,2.4,1,0
31.0,136.0,415,2551.0,1,1,22.0,160.3,115.0,27.25,273.2,88.0,23.22,203.2,89.0,9.14,11.7,2.0,3.16,0,1
17.0,105.0,415,2814.0,0,0,0.0,181.3,134.0,30.82,136.0,84.0,11.56,271.2,122.0,12.2,10.3,3.0,2.78,1,0
24.0,38.0,510,2314.0,0,0,0.0,281.1,113.0,47.79,236.1,82.0,20.07,230.1,60.0,10.35,10.9,3.0,2.94,1,1
4.0,91.0,510,168.0,0,0,0.0,172.5,56.0,29.33,276.5,70.0,23.5,180.9,90.0,8.14,6.9,2.0,1.86,3,0
6.0,110.0,415,3735.0,0,0,0.0,251.3,91.0,42.72,207.2,95.0,17.61,249.0,70.0,11.21,12.9,2.0,3.48,1,1
14.0,74.0,408,2051.0,0,0,0.0,141.9,103.0,24.12,201.0,110.0,17.09,211.2,117.0,9.5,10.9,11.0,2.94,1,0
39.0,79.0,415,3550.0,0,1,30.0,148.0,96.0,25.16,149.6,128.0,12.72,220.3,99.0,9.91,9.7,5.0,2.62,3,0
42.0,114.0,415,3422.0,1,0,0.0,200.7,72.0,34.12,271.2,79.0,23.05,188.2,97.0,8.47,13.4,7.0,3.62,2,1
49.0,44.0,510,4436.0,0,0,0.0,238.3,83.0,40.51,193.7,112.0,16.46,167.7,79.0,7.55,9.4,6.0,2.54,5,0
25.0,107.0,415,385.0,0,0,0.0,220.1,103.0,37.42,200.4,94.0,17.03,272.6,147.0,12.27,7.4,5.0,2.0,2,0
48.0,104.0,510,3032.0,0,1,15.0,124.7,99.0,21.2,188.3,108.0,16.01,208.6,95.0,9.39,8.0,3.0,2.16,0,0
40.0,98.0,415,4549.0,0,0,0.0,147.0,101.0,24.99,202.5,89.0,17.21,250.8,97.0,11.29,9.2,3.0,2.48,1,0
39.0,60.0,408,2649.0,0,0,0.0,194.2,107.0,33.01,174.0,107.0,14.79,89.3,83.0,4.02,11.2,2.0,3.02,2,0
2.0,138.0,408,534.0,0,1,33.0,214.9,91.0,36.53,288.7,97.0,24.54,262.7,64.0,11.82,8.1,2.0,2.19,0,0
32.0,89.0,408,4559.0,0,0,0.0,269.8,94.0,45.87,227.0,125.0,19.3,212.2,135.0,9.55,4.7,6.0,1.27,1,1
30.0,22.0,408,4611.0,0,1,29.0,151.2,147.0,25.7,203.2,135.0,17.27,296.1,98.0,13.32,11.1,2.0,3.0,2,0
32.0,69.0,415,493.0,0,0,0.0,111.3,110.0,18.92,226.8,107.0,19.28,187.6,66.0,8.44,10.2,12.0,2.75,1,0
3.0,106.0,408,3036.0,0,0,0.0,273.8,120.0,46.55,149.3,104.0,12.69,193.9,127.0,8.73,11.2,3.0,3.02,0,0
42.0,104.0,510,3938.0,0,0,0.0,142.6,88.0,24.24,85.4,96.0,7.26,246.4,80.0,11.09,14.0,4.0,3.78,1,0
36.0,174.0,408,3624.0,0,0,0.0,178.0,49.0,30.26,141.5,83.0,12.03,265.1,114.0,11.93,6.2,5.0,1.67,3,0
40.0,127.0,510,3826.0,0,1,33.0,180.5,94.0,30.69,241.9,107.0,20.56,225.4,113.0,10.14,7.4,2.0,2.0,1,0
50.0,2.0,415,909.0,0,1,27.0,141.7,125.0,24.09,160.7,136.0,13.66,170.3,81.0,7.66,9.3,2.0,2.51,1,0
15.0,91.0,415,3576.0,0,0,0.0,289.3,73.0,49.18,179.8,86.0,15.28,186.7,94.0,8.4,6.4,7.0,1.73,1,1
6.0,34.0,510,3252.0,0,1,26.0,193.4,91.0,32.88,198.3,94.0,16.86,257.2,94.0,11.57,9.5,5.0,2.57,2,0
34.0,111.0,510,2762.0,0,0,0.0,184.2,92.0,31.31,215.0,96.0,18.28,100.1,64.0,4.5,11.3,4.0,3.05,1,0
43.0,110.0,415,4349.0,0,1,30.0,144.1,87.0,24.5,229.8,88.0,19.53,174.7,90.0,7.86,12.4,4.0,3.35,2,0
14.0,65.0,415,3611.0,0,0,0.0,180.3,84.0,30.65,199.9,129.0,16.99,280.1,62.0,12.6,12.1,1.0,3.27,3,0
18.0,51.0,510,130.0,0,1,24.0,179.2,76.0,30.46,253.3,64.0,21.53,196.5,108.0,8.84,15.1,3.0,4.08,1,0
47.0,64.0,510,3406.0,0,0,0.0,50.6,91.0,8.6,308.9,78.0,26.26,255.4,114.0,11.49,13.7,5.0,3.7,2,0
20.0,117.0,415,2719.0,0,0,0.0,223.7,73.0,38.03,205.2,69.0,17.44,282.9,51.0,12.73,11.1,1.0,3.0,2,0
17.0,38.0,415,2222.0,0,0,0.0,220.5,110.0,37.49,180.8,114.0,15.37,156.5,102.0,7.04,5.6,7.0,1.51,1,0
7.0,112.0,415,4877.0,1,0,0.0,217.6,110.0,36.99,195.7,105.0,16.63,178.8,106.0,8.05,10.4,8.0,2.81,2,0
14.0,48.0,415,4963.0,0,1,37.0,138.3,81.0,23.51,187.6,74.0,15.95,158.0,113.0,7.11,11.6,1.0,3.13,2,0
50.0,105.0,408,3000.0,0,0,0.0,160.3,86.0,27.25,195.2,80.0,16.59,163.3,109.0,7.35,12.7,3.0,3.43,2,0
41.0,140.0,415,1166.0,0,0,0.0,191.8,67.0,32.61,261.1,52.0,22.19,252.7,112.0,11.37,10.8,3.0,2.92,6,0
48.0,67.0,415,314.0,0,0,0.0,166.6,102.0,28.32,226.3,110.0,19.24,147.2,121.0,6.62,9.1,6.0,2.46,3,0
44.0,43.0,510,3348.0,0,1,24.0,207.0,109.0,35.19,181.7,100.0,15.44,148.7,111.0,6.69,5.7,6.0,1.54,1,0
41.0,185.0,408,2313.0,0,1,18.0,103.9,112.0,17.66,230.0,111.0,19.55,155.7,119.0,7.01,8.5,5.0,2.3,0,0
10.0,99.0,510,3218.0,0,0,0.0,214.9,103.0,36.53,218.4,121.0,18.56,272.6,110.0,12.27,9.6,3.0,2.59,2,0
15.0,52.0,415,1903.0,0,0,0.0,165.9,122.0,28.2,212.2,107.0,18.04,202.1,94.0,9.09,8.3,3.0,2.24,1,0
12.0,200.0,415,2304.0,1,1,29.0,92.2,95.0,15.67,200.0,101.0,17.0,119.1,99.0,5.36,5.7,1.0,1.54,1,1
36.0,82.0,408,3150.0,0,0,0.0,182.3,106.0,30.99,259.9,102.0,22.09,150.5,98.0,6.77,10.9,6.0,2.94,1,0
47.0,143.0,415,4865.0,0,0,0.0,211.4,94.0,35.94,184.5,89.0,15.68,243.2,108.0,10.94,5.5,5.0,1.49,1,1
2.0,71.0,415,3092.0,0,1,27.0,151.2,118.0,25.7,228.0,82.0,19.38,169.8,113.0,7.64,5.6,17.0,1.51,0,0
47.0,124.0,510,4774.0,0,0,0.0,178.8,64.0,30.4,226.0,118.0,19.21,240.5,89.0,10.82,5.5,4.0,1.49,2,0
27.0,172.0,415,2191.0,0,0,0.0,136.0,90.0,23.12,184.0,89.0,15.64,137.5,48.0,6.19,5.5,3.0,1.49,0,0
30.0,97.0,415,3928.0,0,0,0.0,87.1,110.0,14.81,202.1,110.0,17.18,137.9,89.0,6.21,14.4,4.0,3.89,2,0
50.0,120.0,408,4980.0,0,0,0.0,169.0,87.0,28.73,111.1,93.0,9.44,118.7,102.0,5.34,12.2,3.0,3.29,3,0
24.0,83.0,415,782.0,0,0,0.0,196.7,117.0,33.44,272.0,89.0,23.12,199.9,62.0,9.0,10.1,11.0,2.73,3,0
37.0,92.0,415,824.0,0,0,0.0,114.6,94.0,19.48,209.0,78.0,17.77,209.7,97.0,9.44,8.3,5.0,2.24,2,0
23.0,130.0,415,2270.0,0,0,0.0,204.5,88.0,34.77,178.4,85.0,15.16,229.6,78.0,10.33,12.6,8.0,3.4,0,0
19.0,97.0,510,3383.0,1,0,0.0,272.8,60.0,46.38,216.5,113.0,18.4,245.1,67.0,11.03,6.1,8.0,1.65,5,1
21.0,53.0,510,3067.0,0,1,22.0,174.8,110.0,29.72,191.4,104.0,16.27,119.5,103.0,5.38,12.0,2.0,3.24,3,0
24.0,87.0,415,2376.0,1,0,0.0,128.9,71.0,21.91,281.9,91.0,23.96,209.1,100.0,9.41,9.9,4.0,2.67,0,0
23.0,138.0,510,2221.0,0,0,0.0,54.8,123.0,9.32,147.5,76.0,12.54,173.6,119.0,7.81,11.5,1.0,3.11,1,0
29.0,136.0,415,2627.0,0,0,0.0,259.0,105.0,44.03,166.9,125.0,14.19,255.1,107.0,11.48,11.1,3.0,3.0,3,0
19.0,98.0,415,4527.0,0,0,0.0,182.6,76.0,31.04,145.2,75.0,12.34,162.6,127.0,7.32,12.0,1.0,3.24,6,1
18.0,109.0,408,3164.0,0,0,0.0,123.0,111.0,20.91,237.2,103.0,20.16,258.8,91.0,11.65,9.3,12.0,2.51,1,0
12.0,84.0,415,973.0,0,0,0.0,169.9,96.0,28.88,190.3,103.0,16.18,188.0,82.0,8.46,8.6,2.0,2.32,2,0
21.0,157.0,408,1400.0,0,1,27.0,201.4,85.0,34.24,101.3,60.0,8.61,258.5,113.0,11.63,11.9,5.0,3.21,2,0
46.0,74.0,415,568.0,0,1,24.0,124.2,146.0,21.11,266.2,84.0,22.63,156.7,108.0,7.05,11.5,6.0,3.11,3,0
19.0,66.0,408,1566.0,0,0,0.0,128.2,109.0,21.79,274.5,112.0,23.33,211.0,90.0,9.49,8.1,4.0,2.19,0,0
41.0,142.0,408,1794.0,0,1,20.0,214.3,126.0,36.43,250.1,102.0,21.26,189.7,116.0,8.54,10.6,4.0,2.86,4,0
47.0,136.0,415,988.0,0,1,24.0,243.3,107.0,41.36,226.8,111.0,19.28,138.5,117.0,6.23,11.0,4.0,2.97,4,0
15.0,75.0,510,1640.0,0,1,17.0,200.7,107.0,34.12,212.5,109.0,18.06,204.0,136.0,9.18,12.9,3.0,3.48,4,0
23.0,59.0,415,4250.0,0,0,0.0,231.4,93.0,39.34,168.0,92.0,14.28,257.2,124.0,11.57,11.4,5.0,3.08,2,0
37.0,45.0,415,3871.0,0,1,32.0,235.0,85.0,39.95,240.5,101.0,20.44,147.1,88.0,6.62,7.7,3.0,2.08,2,0
49.0,48.0,408,4715.0,0,0,0.0,237.5,117.0,40.38,211.1,114.0,17.94,163.9,114.0,7.38,9.7,3.0,2.62,1,0
24.0,16.0,510,2215.0,0,0,0.0,228.3,80.0,38.81,130.9,75.0,11.13,156.7,98.0,7.05,8.4,9.0,2.27,1,0
